,index,role,opera,artist,date,CID,artist_popularity,spotify_id
24846,12751,Bonze,Madama Butterfly,Stefan Szkafarowsky,2012-03-02,['[Met Performance] 354394'],0,3SCiCv9gxr3RWU8ZSjtZnc
24847,12689,Bonze,Madama Butterfly,Stefan Szkafarowsky,2012-02-25,['[Met Performance] 354381'],0,3SCiCv9gxr3RWU8ZSjtZnc
24848,12651,Bonze,Madama Butterfly,Stefan Szkafarowsky,2012-02-22,['[Met Performance] 354374'],0,3SCiCv9gxr3RWU8ZSjtZnc
24849,12604,Bonze,Madama Butterfly,Stefan Szkafarowsky,2012-02-17,['[Met Performance] 354365'],0,3SCiCv9gxr3RWU8ZSjtZnc
24850,1547,Gavrila,War and Peace,Stefan Szkafarowsky,2008-01-03,['[Met Performance] 352280'],0,3SCiCv9gxr3RWU8ZSjtZnc
24851,1428,Gavrila,War and Peace,Stefan Szkafarowsky,2007-12-28,['[Met Performance] 352272'],0,3SCiCv9gxr3RWU8ZSjtZnc
24852,1345,Gavrila,War and Peace,Stefan Szkafarowsky,2007-12-26,['[Met Performance] 352270'],0,3SCiCv9gxr3RWU8ZSjtZnc
24853,1256,Gavrila,War and Peace,Stefan Szkafarowsky,2007-12-22,['[Met Performance] 352263'],0,3SCiCv9gxr3RWU8ZSjtZnc
24854,1143,Gavrila,War and Peace,Stefan Szkafarowsky,2007-12-18,['[Met Performance] 352249'],0,3SCiCv9gxr3RWU8ZSjtZnc
24855,1062,Gavrila,War and Peace,Stefan Szkafarowsky,2007-12-15,['[Met Performance] 352233'],0,3SCiCv9gxr3RWU8ZSjtZnc
24856,969,Gavrila,War and Peace,Stefan Szkafarowsky,2007-12-13,['[Met Performance] 352237'],0,3SCiCv9gxr3RWU8ZSjtZnc
24857,876,Gavrila,War and Peace,Stefan Szkafarowsky,2007-12-10,['[Met Performance] 352228'],0,3SCiCv9gxr3RWU8ZSjtZnc
24858,22750,Borsa,Rigoletto,Richard Troxell,2015-11-19,['[Met Performance] 356137'],1,0tJCZMwBBzfZX4AG9PzaAD
24859,22701,Borsa,Rigoletto,Richard Troxell,2015-11-16,['[Met Performance] 356126'],1,0tJCZMwBBzfZX4AG9PzaAD
24860,22652,Borsa,Rigoletto,Richard Troxell,2015-11-13,['[Met Performance] 356121'],1,0tJCZMwBBzfZX4AG9PzaAD
24861,22617,Borsa,Rigoletto,Richard Troxell,2015-11-10,['[Met Performance] 356113'],1,0tJCZMwBBzfZX4AG9PzaAD
24862,22564,Borsa,Rigoletto,Richard Troxell,2015-11-07,['[Met Performance] 356110'],1,0tJCZMwBBzfZX4AG9PzaAD
24863,22515,Borsa,Rigoletto,Richard Troxell,2015-11-04,['[Met Performance] 356103'],1,0tJCZMwBBzfZX4AG9PzaAD
24864,22470,Borsa,Rigoletto,Richard Troxell,2015-10-31,['[Met Performance] 356095'],1,0tJCZMwBBzfZX4AG9PzaAD
24865,22435,Borsa,Rigoletto,Richard Troxell,2015-10-28,['[Met Performance] 356090'],1,0tJCZMwBBzfZX4AG9PzaAD
24866,22371,Borsa,Rigoletto,Richard Troxell,2015-10-23,['[Met Performance] 356077'],1,0tJCZMwBBzfZX4AG9PzaAD
24867,22336,Borsa,Rigoletto,Richard Troxell,2015-10-20,['[Met Performance] 356069'],1,0tJCZMwBBzfZX4AG9PzaAD
24868,22925,Schigolch,Lulu,Franz Grundheber,2015-12-03,['[Met Performance] 356160'],17,4ZJwwr3Zm3y3i9VXOGZFUh
24869,22856,Schigolch,Lulu,Franz Grundheber,2015-11-28,['[Met Performance] 356149'],17,4ZJwwr3Zm3y3i9VXOGZFUh
24870,22809,Schigolch,Lulu,Franz Grundheber,2015-11-24,['[Met Performance] 356145'],17,4ZJwwr3Zm3y3i9VXOGZFUh
24871,22762,Schigolch,Lulu,Franz Grundheber,2015-11-21,['[Met Performance] 356139'],17,4ZJwwr3Zm3y3i9VXOGZFUh
24872,22713,Schigolch,Lulu,Franz Grundheber,2015-11-17,['[Met Performance] 356129'],17,4ZJwwr3Zm3y3i9VXOGZFUh
24873,22664,Schigolch,Lulu,Franz Grundheber,2015-11-14,['[Met Performance] 356123'],17,4ZJwwr3Zm3y3i9VXOGZFUh
24874,22589,Schigolch,Lulu,Franz Grundheber,2015-11-09,['[Met Performance] 356112'],17,4ZJwwr3Zm3y3i9VXOGZFUh
24875,22527,Schigolch,Lulu,Franz Grundheber,2015-11-05,['[Met Performance] 356105'],17,4ZJwwr3Zm3y3i9VXOGZFUh
24876,22940,Banker,Lulu,Julian Close,2015-12-03,['[Met Performance] 356160'],2,3fe9SggoQ2bJLitMX04Oq1
24877,22939,Theater Manager,Lulu,Julian Close,2015-12-03,['[Met Performance] 356160'],2,3fe9SggoQ2bJLitMX04Oq1
24878,22871,Banker,Lulu,Julian Close,2015-11-28,['[Met Performance] 356149'],2,3fe9SggoQ2bJLitMX04Oq1
24879,22870,Theater Manager,Lulu,Julian Close,2015-11-28,['[Met Performance] 356149'],2,3fe9SggoQ2bJLitMX04Oq1
24880,22824,Banker,Lulu,Julian Close,2015-11-24,['[Met Performance] 356145'],2,3fe9SggoQ2bJLitMX04Oq1
24881,22823,Theater Manager,Lulu,Julian Close,2015-11-24,['[Met Performance] 356145'],2,3fe9SggoQ2bJLitMX04Oq1
24882,22777,Banker,Lulu,Julian Close,2015-11-21,['[Met Performance] 356139'],2,3fe9SggoQ2bJLitMX04Oq1
24883,22776,Theater Manager,Lulu,Julian Close,2015-11-21,['[Met Performance] 356139'],2,3fe9SggoQ2bJLitMX04Oq1
24884,22728,Banker,Lulu,Julian Close,2015-11-17,['[Met Performance] 356129'],2,3fe9SggoQ2bJLitMX04Oq1
24885,22727,Theater Manager,Lulu,Julian Close,2015-11-17,['[Met Performance] 356129'],2,3fe9SggoQ2bJLitMX04Oq1
24886,22679,Banker,Lulu,Julian Close,2015-11-14,['[Met Performance] 356123'],2,3fe9SggoQ2bJLitMX04Oq1
24887,22678,Theater Manager,Lulu,Julian Close,2015-11-14,['[Met Performance] 356123'],2,3fe9SggoQ2bJLitMX04Oq1
24888,22604,Banker,Lulu,Julian Close,2015-11-09,['[Met Performance] 356112'],2,3fe9SggoQ2bJLitMX04Oq1
24889,22603,Theater Manager,Lulu,Julian Close,2015-11-09,['[Met Performance] 356112'],2,3fe9SggoQ2bJLitMX04Oq1
24890,22542,Banker,Lulu,Julian Close,2015-11-05,['[Met Performance] 356105'],2,3fe9SggoQ2bJLitMX04Oq1
24891,22541,Theater Manager,Lulu,Julian Close,2015-11-05,['[Met Performance] 356105'],2,3fe9SggoQ2bJLitMX04Oq1
24892,30048,Cavaradossi,Tosca,Yusif Eyvazov,2018-05-04,['[Met Performance] 356975'],31,3Lpxn7KpOrzAiy8UneDV1W
24893,30005,Cavaradossi,Tosca,Yusif Eyvazov,2018-04-30,['[Met Performance] 356968'],31,3Lpxn7KpOrzAiy8UneDV1W
24894,29949,Cavaradossi,Tosca,Yusif Eyvazov,2018-04-26,['[Met Performance] 356963'],31,3Lpxn7KpOrzAiy8UneDV1W
24895,29906,Cavaradossi,Tosca,Yusif Eyvazov,2018-04-21,['[Met Performance] 356959'],31,3Lpxn7KpOrzAiy8UneDV1W
24896,22572,Calàf,Turandot,Yusif Eyvazov,2015-11-07,['[Met Performance] 356109'],31,3Lpxn7KpOrzAiy8UneDV1W
24897,30048,Cavaradossi,Tosca,Yusif Eyvazov,2018-05-04,['[Met Performance] 356975'],31,3Lpxn7KpOrzAiy8UneDV1W
24898,30005,Cavaradossi,Tosca,Yusif Eyvazov,2018-04-30,['[Met Performance] 356968'],31,3Lpxn7KpOrzAiy8UneDV1W
24899,29949,Cavaradossi,Tosca,Yusif Eyvazov,2018-04-26,['[Met Performance] 356963'],31,3Lpxn7KpOrzAiy8UneDV1W
24900,29906,Cavaradossi,Tosca,Yusif Eyvazov,2018-04-21,['[Met Performance] 356959'],31,3Lpxn7KpOrzAiy8UneDV1W
24901,22572,Calàf,Turandot,Yusif Eyvazov,2015-11-07,['[Met Performance] 356109'],31,3Lpxn7KpOrzAiy8UneDV1W
24902,24540,Marcello,La Bohème,Levente Molnár,2016-05-05,['[Met Performance] 356463'],0,4VjaqRNRT7lDf1vi6ILdmB
24903,24476,Marcello,La Bohème,Levente Molnár,2016-04-29,['[Met Performance] 356454'],0,4VjaqRNRT7lDf1vi6ILdmB
24904,24434,Marcello,La Bohème,Levente Molnár,2016-04-25,['[Met Performance] 356447'],0,4VjaqRNRT7lDf1vi6ILdmB
24905,24391,Marcello,La Bohème,Levente Molnár,2016-04-21,['[Met Performance] 356443'],0,4VjaqRNRT7lDf1vi6ILdmB
24906,24331,Marcello,La Bohème,Levente Molnár,2016-04-15,['[Met Performance] 356434'],0,4VjaqRNRT7lDf1vi6ILdmB
24907,24014,Dr. Malatesta,Don Pasquale,Levente Molnár,2016-03-15,['[Met Performance] 356378'],0,4VjaqRNRT7lDf1vi6ILdmB
24908,23992,Dr. Malatesta,Don Pasquale,Levente Molnár,2016-03-12,['[Met Performance] 356372'],0,4VjaqRNRT7lDf1vi6ILdmB
24909,23967,Dr. Malatesta,Don Pasquale,Levente Molnár,2016-03-09,['[Met Performance] 356364'],0,4VjaqRNRT7lDf1vi6ILdmB
24910,23904,Dr. Malatesta,Don Pasquale,Levente Molnár,2016-03-04,['[Met Performance] 356353'],0,4VjaqRNRT7lDf1vi6ILdmB
24911,23039,Marcello,La Bohème,Levente Molnár,2015-12-12,['[Met Performance] 356183'],0,4VjaqRNRT7lDf1vi6ILdmB
24912,23009,Marcello,La Bohème,Levente Molnár,2015-12-09,['[Met Performance] 356174'],0,4VjaqRNRT7lDf1vi6ILdmB
24913,22961,Marcello,La Bohème,Levente Molnár,2015-12-05,['[Met Performance] 356162'],0,4VjaqRNRT7lDf1vi6ILdmB
24914,22890,Marcello,La Bohème,Levente Molnár,2015-11-30,['[Met Performance] 356157'],0,4VjaqRNRT7lDf1vi6ILdmB
24915,22843,Marcello,La Bohème,Levente Molnár,2015-11-27,['[Met Performance] 356147'],0,4VjaqRNRT7lDf1vi6ILdmB
24916,22796,Marcello,La Bohème,Levente Molnár,2015-11-23,['[Met Performance] 356140'],0,4VjaqRNRT7lDf1vi6ILdmB
24917,28851,Susanna,Le Nozze di Figaro,Nadine Sierra,2018-01-10,['[Met Performance] 356847'],35,0KZxSBGvjZVKOo6dmwfkfN
24918,28684,Susanna,Le Nozze di Figaro,Nadine Sierra,2017-12-29,['[Met Performance] 356834'],35,0KZxSBGvjZVKOo6dmwfkfN
24919,26551,Ilia,Idomeneo,Nadine Sierra,2017-03-25,['[Met Performance] 356671'],35,0KZxSBGvjZVKOo6dmwfkfN
24920,26508,Ilia,Idomeneo,Nadine Sierra,2017-03-21,['[Met Performance] 356667'],35,0KZxSBGvjZVKOo6dmwfkfN
24921,26414,Ilia,Idomeneo,Nadine Sierra,2017-03-13,['[Met Performance] 356658'],35,0KZxSBGvjZVKOo6dmwfkfN
24922,26377,Ilia,Idomeneo,Nadine Sierra,2017-03-10,['[Met Performance] 356655'],35,0KZxSBGvjZVKOo6dmwfkfN
24923,26325,Ilia,Idomeneo,Nadine Sierra,2017-03-06,['[Met Performance] 356651'],35,0KZxSBGvjZVKOo6dmwfkfN
24924,25021,Zerlina,Don Giovanni,Nadine Sierra,2016-11-10,['[Met Performance] 356525'],35,0KZxSBGvjZVKOo6dmwfkfN
24925,24966,Zerlina,Don Giovanni,Nadine Sierra,2016-11-04,['[Met Performance] 356520'],35,0KZxSBGvjZVKOo6dmwfkfN
24926,24931,Zerlina,Don Giovanni,Nadine Sierra,2016-11-01,['[Met Performance] 356516'],35,0KZxSBGvjZVKOo6dmwfkfN
24927,22908,Gilda,Rigoletto,Nadine Sierra,2015-12-02,['[Met Performance] 356159'],35,0KZxSBGvjZVKOo6dmwfkfN
24928,23093,Sparafucile,Rigoletto,Dimitry Ivashchenko,2015-12-17,['[Met Performance] 356194'],13,4sZFjX93gER29itnLO3ozz
24929,23051,Sparafucile,Rigoletto,Dimitry Ivashchenko,2015-12-12,['[Met Performance] 356182'],13,4sZFjX93gER29itnLO3ozz
24930,22997,Sparafucile,Rigoletto,Dimitry Ivashchenko,2015-12-08,['[Met Performance] 356169'],13,4sZFjX93gER29itnLO3ozz
24931,22973,Sparafucile,Rigoletto,Dimitry Ivashchenko,2015-12-05,['[Met Performance] 356168'],13,4sZFjX93gER29itnLO3ozz
24932,22911,Sparafucile,Rigoletto,Dimitry Ivashchenko,2015-12-02,['[Met Performance] 356159'],13,4sZFjX93gER29itnLO3ozz
24933,22956,Frosch,Die Fledermaus,Christopher Fitzgerald,2015-12-04,['[Met Performance] 356161'],49,1Yq9Q4bPuxh1N4wtIEXyII
24934,28851,Susanna,Le Nozze di Figaro,Nadine Sierra,2018-01-10,['[Met Performance] 356847'],35,0KZxSBGvjZVKOo6dmwfkfN
24935,28684,Susanna,Le Nozze di Figaro,Nadine Sierra,2017-12-29,['[Met Performance] 356834'],35,0KZxSBGvjZVKOo6dmwfkfN
24936,26551,Ilia,Idomeneo,Nadine Sierra,2017-03-25,['[Met Performance] 356671'],35,0KZxSBGvjZVKOo6dmwfkfN
24937,26508,Ilia,Idomeneo,Nadine Sierra,2017-03-21,['[Met Performance] 356667'],35,0KZxSBGvjZVKOo6dmwfkfN
24938,26414,Ilia,Idomeneo,Nadine Sierra,2017-03-13,['[Met Performance] 356658'],35,0KZxSBGvjZVKOo6dmwfkfN
24939,26377,Ilia,Idomeneo,Nadine Sierra,2017-03-10,['[Met Performance] 356655'],35,0KZxSBGvjZVKOo6dmwfkfN
24940,26325,Ilia,Idomeneo,Nadine Sierra,2017-03-06,['[Met Performance] 356651'],35,0KZxSBGvjZVKOo6dmwfkfN
24941,25021,Zerlina,Don Giovanni,Nadine Sierra,2016-11-10,['[Met Performance] 356525'],35,0KZxSBGvjZVKOo6dmwfkfN
24942,24966,Zerlina,Don Giovanni,Nadine Sierra,2016-11-04,['[Met Performance] 356520'],35,0KZxSBGvjZVKOo6dmwfkfN
24943,24931,Zerlina,Don Giovanni,Nadine Sierra,2016-11-01,['[Met Performance] 356516'],35,0KZxSBGvjZVKOo6dmwfkfN
24944,22908,Gilda,Rigoletto,Nadine Sierra,2015-12-02,['[Met Performance] 356159'],35,0KZxSBGvjZVKOo6dmwfkfN
24945,22956,Frosch,Die Fledermaus,Christopher Fitzgerald,2015-12-04,['[Met Performance] 356161'],49,1Yq9Q4bPuxh1N4wtIEXyII
24946,28624,Camille de Rosillon,The Merry Widow,David Portillo,2017-12-23,['[Met Performance] 356829'],1,03T3wKb3y0lA3meKe0ktA6
24947,28580,Camille de Rosillon,The Merry Widow,David Portillo,2017-12-20,['[Met Performance] 356826'],1,03T3wKb3y0lA3meKe0ktA6
24948,28537,Camille de Rosillon,The Merry Widow,David Portillo,2017-12-16,['[Met Performance] 356823'],1,03T3wKb3y0lA3meKe0ktA6
24949,28493,Camille de Rosillon,The Merry Widow,David Portillo,2017-12-14,['[Met Performance] 356820'],1,03T3wKb3y0lA3meKe0ktA6
24950,28245,Eduardo,The Exterminating Angel,David Portillo,2017-11-21,['[Met Performance] 356799'],1,03T3wKb3y0lA3meKe0ktA6
24951,28202,Eduardo,The Exterminating Angel,David Portillo,2017-11-18,['[Met Performance] 356796'],1,03T3wKb3y0lA3meKe0ktA6
24952,28126,Eduardo,The Exterminating Angel,David Portillo,2017-11-14,['[Met Performance] 356791'],1,03T3wKb3y0lA3meKe0ktA6
24953,28060,Eduardo,The Exterminating Angel,David Portillo,2017-11-10,['[Met Performance] 356787'],1,03T3wKb3y0lA3meKe0ktA6
24954,28004,Eduardo,The Exterminating Angel,David Portillo,2017-11-07,['[Met Performance] 356784'],1,03T3wKb3y0lA3meKe0ktA6
24955,27937,Eduardo,The Exterminating Angel,David Portillo,2017-11-03,['[Met Performance] 356780'],1,03T3wKb3y0lA3meKe0ktA6
24956,27870,Eduardo,The Exterminating Angel,David Portillo,2017-10-30,['[Met Performance] 356776'],1,03T3wKb3y0lA3meKe0ktA6
24957,27774,Eduardo,The Exterminating Angel,David Portillo,2017-10-26,['[Met Performance] 356772'],1,03T3wKb3y0lA3meKe0ktA6
24958,26706,Jaquino,Fidelio,David Portillo,2017-04-08,['[Met Performance] 356684'],1,03T3wKb3y0lA3meKe0ktA6
24959,26677,Jaquino,Fidelio,David Portillo,2017-04-05,['[Met Performance] 356682'],1,03T3wKb3y0lA3meKe0ktA6
24960,26630,Jaquino,Fidelio,David Portillo,2017-04-01,['[Met Performance] 356678'],1,03T3wKb3y0lA3meKe0ktA6
24961,26588,Jaquino,Fidelio,David Portillo,2017-03-28,['[Met Performance] 356674'],1,03T3wKb3y0lA3meKe0ktA6
24962,26545,Jaquino,Fidelio,David Portillo,2017-03-24,['[Met Performance] 356670'],1,03T3wKb3y0lA3meKe0ktA6
24963,26502,Jaquino,Fidelio,David Portillo,2017-03-20,['[Met Performance] 356666'],1,03T3wKb3y0lA3meKe0ktA6
24964,26455,Jaquino,Fidelio,David Portillo,2017-03-16,['[Met Performance] 356661'],1,03T3wKb3y0lA3meKe0ktA6
24965,23257,Count Almaviva,Il Barbiere di Siviglia,David Portillo,2016-01-02,['[Met Performance] 356229'],1,03T3wKb3y0lA3meKe0ktA6
24966,23222,Count Almaviva,Il Barbiere di Siviglia,David Portillo,2015-12-30,['[Met Performance] 356223'],1,03T3wKb3y0lA3meKe0ktA6
24967,23081,Count Almaviva,Il Barbiere di Siviglia,David Portillo,2015-12-16,['[Met Performance] 356192'],1,03T3wKb3y0lA3meKe0ktA6
24968,12530,Renaud,Armide,David Portillo,2012-02-11,['[Met Performance] 355493'],1,03T3wKb3y0lA3meKe0ktA6
24969,12491,Renaud,Armide,David Portillo,2012-02-08,['[Met Performance] 354342'],1,03T3wKb3y0lA3meKe0ktA6
24970,28090,Liù,Turandot,Maria Agresta,2017-11-11,['[Met Performance] 356789'],8,5irg7ioV0byE7FNhBl0zJc
24971,28024,Liù,Turandot,Maria Agresta,2017-11-08,['[Met Performance] 356785'],8,5irg7ioV0byE7FNhBl0zJc
24972,27968,Liù,Turandot,Maria Agresta,2017-11-04,['[Met Performance] 356781'],8,5irg7ioV0byE7FNhBl0zJc
24973,27890,Liù,Turandot,Maria Agresta,2017-10-31,['[Met Performance] 356777'],8,5irg7ioV0byE7FNhBl0zJc
24974,27850,Liù,Turandot,Maria Agresta,2017-10-28,['[Met Performance] 356775'],8,5irg7ioV0byE7FNhBl0zJc
24975,27754,Liù,Turandot,Maria Agresta,2017-10-25,['[Met Performance] 356771'],8,5irg7ioV0byE7FNhBl0zJc
24976,27708,Liù,Turandot,Maria Agresta,2017-10-21,['[Met Performance] 356767'],8,5irg7ioV0byE7FNhBl0zJc
24977,27631,Liù,Turandot,Maria Agresta,2017-10-17,['[Met Performance] 356762'],8,5irg7ioV0byE7FNhBl0zJc
24978,27555,Liù,Turandot,Maria Agresta,2017-10-12,['[Met Performance] 356757'],8,5irg7ioV0byE7FNhBl0zJc
24979,26144,Micaela,Carmen,Maria Agresta,2017-02-18,['[Met Performance] 356634'],8,5irg7ioV0byE7FNhBl0zJc
24980,26108,Micaela,Carmen,Maria Agresta,2017-02-15,['[Met Performance] 356630'],8,5irg7ioV0byE7FNhBl0zJc
24981,26071,Micaela,Carmen,Maria Agresta,2017-02-11,['[Met Performance] 356625'],8,5irg7ioV0byE7FNhBl0zJc
24982,26034,Micaela,Carmen,Maria Agresta,2017-02-07,['[Met Performance] 356622'],8,5irg7ioV0byE7FNhBl0zJc
24983,25961,Micaela,Carmen,Maria Agresta,2017-01-31,['[Met Performance] 356615'],8,5irg7ioV0byE7FNhBl0zJc
24984,25917,Micaela,Carmen,Maria Agresta,2017-01-27,['[Met Performance] 356611'],8,5irg7ioV0byE7FNhBl0zJc
24985,25873,Micaela,Carmen,Maria Agresta,2017-01-23,['[Met Performance] 356605'],8,5irg7ioV0byE7FNhBl0zJc
24986,25829,Micaela,Carmen,Maria Agresta,2017-01-19,['[Met Performance] 356599'],8,5irg7ioV0byE7FNhBl0zJc
24987,24537,Mimì,La Bohème,Maria Agresta,2016-05-05,['[Met Performance] 356463'],8,5irg7ioV0byE7FNhBl0zJc
24988,24473,Mimì,La Bohème,Maria Agresta,2016-04-29,['[Met Performance] 356454'],8,5irg7ioV0byE7FNhBl0zJc
24989,24431,Mimì,La Bohème,Maria Agresta,2016-04-25,['[Met Performance] 356447'],8,5irg7ioV0byE7FNhBl0zJc
24990,24388,Mimì,La Bohème,Maria Agresta,2016-04-21,['[Met Performance] 356443'],8,5irg7ioV0byE7FNhBl0zJc
24991,24328,Mimì,La Bohème,Maria Agresta,2016-04-15,['[Met Performance] 356434'],8,5irg7ioV0byE7FNhBl0zJc
24992,23276,Mimì,La Bohème,Maria Agresta,2016-01-06,['[Met Performance] 356237'],8,5irg7ioV0byE7FNhBl0zJc
24993,23281,Colline,La Bohème,Kihwan Sim,2016-01-06,['[Met Performance] 356237'],1,2jzeXGsFfegkrSQyh0Zhzi
24994,28090,Liù,Turandot,Maria Agresta,2017-11-11,['[Met Performance] 356789'],8,5irg7ioV0byE7FNhBl0zJc
24995,28024,Liù,Turandot,Maria Agresta,2017-11-08,['[Met Performance] 356785'],8,5irg7ioV0byE7FNhBl0zJc
24996,27968,Liù,Turandot,Maria Agresta,2017-11-04,['[Met Performance] 356781'],8,5irg7ioV0byE7FNhBl0zJc
24997,27890,Liù,Turandot,Maria Agresta,2017-10-31,['[Met Performance] 356777'],8,5irg7ioV0byE7FNhBl0zJc
24998,27850,Liù,Turandot,Maria Agresta,2017-10-28,['[Met Performance] 356775'],8,5irg7ioV0byE7FNhBl0zJc
24999,27754,Liù,Turandot,Maria Agresta,2017-10-25,['[Met Performance] 356771'],8,5irg7ioV0byE7FNhBl0zJc
25000,27708,Liù,Turandot,Maria Agresta,2017-10-21,['[Met Performance] 356767'],8,5irg7ioV0byE7FNhBl0zJc
25001,27631,Liù,Turandot,Maria Agresta,2017-10-17,['[Met Performance] 356762'],8,5irg7ioV0byE7FNhBl0zJc
25002,27555,Liù,Turandot,Maria Agresta,2017-10-12,['[Met Performance] 356757'],8,5irg7ioV0byE7FNhBl0zJc
25003,26144,Micaela,Carmen,Maria Agresta,2017-02-18,['[Met Performance] 356634'],8,5irg7ioV0byE7FNhBl0zJc
25004,26108,Micaela,Carmen,Maria Agresta,2017-02-15,['[Met Performance] 356630'],8,5irg7ioV0byE7FNhBl0zJc
25005,26071,Micaela,Carmen,Maria Agresta,2017-02-11,['[Met Performance] 356625'],8,5irg7ioV0byE7FNhBl0zJc
25006,26034,Micaela,Carmen,Maria Agresta,2017-02-07,['[Met Performance] 356622'],8,5irg7ioV0byE7FNhBl0zJc
25007,25961,Micaela,Carmen,Maria Agresta,2017-01-31,['[Met Performance] 356615'],8,5irg7ioV0byE7FNhBl0zJc
25008,25917,Micaela,Carmen,Maria Agresta,2017-01-27,['[Met Performance] 356611'],8,5irg7ioV0byE7FNhBl0zJc
25009,25873,Micaela,Carmen,Maria Agresta,2017-01-23,['[Met Performance] 356605'],8,5irg7ioV0byE7FNhBl0zJc
25010,25829,Micaela,Carmen,Maria Agresta,2017-01-19,['[Met Performance] 356599'],8,5irg7ioV0byE7FNhBl0zJc
25011,24537,Mimì,La Bohème,Maria Agresta,2016-05-05,['[Met Performance] 356463'],8,5irg7ioV0byE7FNhBl0zJc
25012,24473,Mimì,La Bohème,Maria Agresta,2016-04-29,['[Met Performance] 356454'],8,5irg7ioV0byE7FNhBl0zJc
25013,24431,Mimì,La Bohème,Maria Agresta,2016-04-25,['[Met Performance] 356447'],8,5irg7ioV0byE7FNhBl0zJc
25014,24388,Mimì,La Bohème,Maria Agresta,2016-04-21,['[Met Performance] 356443'],8,5irg7ioV0byE7FNhBl0zJc
25015,24328,Mimì,La Bohème,Maria Agresta,2016-04-15,['[Met Performance] 356434'],8,5irg7ioV0byE7FNhBl0zJc
25016,23276,Mimì,La Bohème,Maria Agresta,2016-01-06,['[Met Performance] 356237'],8,5irg7ioV0byE7FNhBl0zJc
25017,23281,Colline,La Bohème,Kihwan Sim,2016-01-06,['[Met Performance] 356237'],1,2jzeXGsFfegkrSQyh0Zhzi
25018,23740,Roberto (Robert Dudley),Maria Stuarda,Celso Albelo,2016-02-20,['[Met Performance] 356329'],2,4GEom2We34KvyMCqDeV0MU
25019,23675,Roberto (Robert Dudley),Maria Stuarda,Celso Albelo,2016-02-16,['[Met Performance] 356317'],2,4GEom2We34KvyMCqDeV0MU
25020,23608,Roberto (Robert Dudley),Maria Stuarda,Celso Albelo,2016-02-11,['[Met Performance] 356311'],2,4GEom2We34KvyMCqDeV0MU
25021,23563,Roberto (Robert Dudley),Maria Stuarda,Celso Albelo,2016-02-08,['[Met Performance] 356301'],2,4GEom2We34KvyMCqDeV0MU
25022,23534,Roberto (Robert Dudley),Maria Stuarda,Celso Albelo,2016-02-05,['[Met Performance] 356294'],2,4GEom2We34KvyMCqDeV0MU
25023,23501,Roberto (Robert Dudley),Maria Stuarda,Celso Albelo,2016-02-01,['[Met Performance] 356283'],2,4GEom2We34KvyMCqDeV0MU
25024,23478,Roberto (Robert Dudley),Maria Stuarda,Celso Albelo,2016-01-29,['[Met Performance] 356280'],2,4GEom2We34KvyMCqDeV0MU
25025,29596,Mitrane,Semiramide,Kang Wang,2018-03-17,['[Met Performance] 356918'],0,0VntWMzzZjFFswtz2b9q1q
25026,29549,Mitrane,Semiramide,Kang Wang,2018-03-14,['[Met Performance] 356915'],0,0VntWMzzZjFFswtz2b9q1q
25027,29508,Mitrane,Semiramide,Kang Wang,2018-03-10,['[Met Performance] 356911'],0,0VntWMzzZjFFswtz2b9q1q
25028,29445,Mitrane,Semiramide,Kang Wang,2018-03-06,['[Met Performance] 356906'],0,0VntWMzzZjFFswtz2b9q1q
25029,29420,Mitrane,Semiramide,Kang Wang,2018-03-03,['[Met Performance] 356904'],0,0VntWMzzZjFFswtz2b9q1q
25030,29368,Mitrane,Semiramide,Kang Wang,2018-02-28,['[Met Performance] 356900'],0,0VntWMzzZjFFswtz2b9q1q
25031,29330,Mitrane,Semiramide,Kang Wang,2018-02-24,['[Met Performance] 356896'],0,0VntWMzzZjFFswtz2b9q1q
25032,29234,Mitrane,Semiramide,Kang Wang,2018-02-19,['[Met Performance] 356889'],0,0VntWMzzZjFFswtz2b9q1q
25033,26708,First Prisoner,Fidelio,Kang Wang,2017-04-08,['[Met Performance] 356684'],0,0VntWMzzZjFFswtz2b9q1q
25034,26679,First Prisoner,Fidelio,Kang Wang,2017-04-05,['[Met Performance] 356682'],0,0VntWMzzZjFFswtz2b9q1q
25035,26632,First Prisoner,Fidelio,Kang Wang,2017-04-01,['[Met Performance] 356678'],0,0VntWMzzZjFFswtz2b9q1q
25036,26590,First Prisoner,Fidelio,Kang Wang,2017-03-28,['[Met Performance] 356674'],0,0VntWMzzZjFFswtz2b9q1q
25037,26547,First Prisoner,Fidelio,Kang Wang,2017-03-24,['[Met Performance] 356670'],0,0VntWMzzZjFFswtz2b9q1q
25038,26504,First Prisoner,Fidelio,Kang Wang,2017-03-20,['[Met Performance] 356666'],0,0VntWMzzZjFFswtz2b9q1q
25039,26457,First Prisoner,Fidelio,Kang Wang,2017-03-16,['[Met Performance] 356661'],0,0VntWMzzZjFFswtz2b9q1q
25040,25539,Narraboth,Salome,Kang Wang,2016-12-28,['[Met Performance] 356577'],0,0VntWMzzZjFFswtz2b9q1q
25041,25490,Narraboth,Salome,Kang Wang,2016-12-24,['[Met Performance] 356574'],0,0VntWMzzZjFFswtz2b9q1q
25042,25404,Narraboth,Salome,Kang Wang,2016-12-17,['[Met Performance] 356566'],0,0VntWMzzZjFFswtz2b9q1q
